2025-07-09 18:58:42,279 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:58:44,281 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:58:52,284 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:58:54,286 INFO: Client 8752a082-d933-478d-a26e-33aea4464595: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:18,299 INFO: Client 5f344786-c2e6-49e0-8ab9-a89797b1124c: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:20,302 INFO: Client 5f344786-c2e6-49e0-8ab9-a89797b1124c: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:28,311 INFO: Client 5f344786-c2e6-49e0-8ab9-a89797b1124c: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:30,318 INFO: Client 5f344786-c2e6-49e0-8ab9-a89797b1124c: Algorithm switched to cubic (Condition: congested, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:44,324 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:46,326 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 18:59:54,330 INFO: Client 515883e2-9e44-4141-9c72-d3a41edd896b: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
